73	-56	-39	90	-94	90	-18	-60	31	33	89	31	87	-94	-47	89
20	-39	75	69	79	-25	-38	-18	-71	-33	-42	99	8	-84	35	3
88	-78	70	-98	42	99	-73	67	86	-33	-23	-76	94	49	88	45
69	12	-69	71	-70	-73	73	-87	7	-95	12	17	-85	-15	-30	-67
-65	-23	91	20	79	-28	53	51	2	22	-41	-20	-46	76	-8	69
29	-8	24	-8	-4	35	-45	-55	-1	-61	56	5	-38	75	-20	-74
50	43	-30	90	48	-76	23	-8	52	-37	-52	-83	27	-26	-60	-52
49	-29	58	7	-21	74	-2	-65	68	29	0	65	87	-60	-33	24
89	84	-63	-98	98	46	45	-9	-14	88	-53	96	8	-2	-4	-96
36	-42	82	13	58	-27	-31	-89	-61	-91	-90	16	-87	-13	-79	-53
44	-2	34	55	81	-27	-96	-25	-85	50	98	-23	51	-100	81	-81
-56	-50	79	-80	31	-43	90	49	56	77	64	75	73	13	64	29
91	-34	31	-6	-71	-30	42	-7	55	52	12	-24	-41	16	17	97
52	98	23	-7	61	-48	-87	-61	96	-13	-93	-9	24	2	-43	96
56	-83	-31	82	-80	64	-95	78	-55	-82	89	-47	-17	-51	11	-76
26	91	-62	-12	-54	63	93	10	-98	-86	11	-19	94	-90	46	-59
89	54	-53	-36	-44	-5	-91	-81	74	25	-8	-67	43	88	64	-93
9	60	-21	43	-52	-21	-1	24	-35	41	-52	50	-4	66	84	-73
19	73	-92	-77	-78	54	-68	-95	-51	-49	-42	-29	-33	4	-30	-24
-60	86	28	94	56	-17	95	-49	-64	-54	77	26	14	94	1	25
-53	-61	34	65	-49	14	44	3	-50	17	9	13	-19	-23	-81	-81
-34	-40	-56	72	-64	31	-56	-53	16	91	-70	80	-33	-86	28	68
63	-49	-76	48	-39	-53	-84	73	86	88	65	92	14	76	-27	-10
-43	-56	-61	-26	-31	6	13	-14	56	27	30	22	76	30	-49	53
33	81	30	17	-24	-100	-98	68	30	-53	69	-70	-39	4	-46	-32
-41	4	91	19	-73	-99	90	38	76	41	-2	95	-70	63	88	-15
2	-19	13	-27	-11	-93	-38	42	-76	-11	72	17	1	14	-74	-60
40	74	-56	80	75	27	-52	80	95	-67	68	-27	6	-11	64	-24
-21	-2	-39	-31	36	72	47	39	-98	75	-52	-90	-18	38	-66	2
32	75	64	-88	-92	-64	-90	-65	97	62	-35	-14	52	-21	-4	87
95	77	-6	47	34	-56	-19	-79	-40	-82	51	-8	-42	72	40	72
29	-13	-93	8	-22	-64	44	1	77	46	43	13	-60	-67	-10	-49
20	-46	68	-36	75	84	-32	-18	-78	100	-42	20	72	-33	-18	50
28	18	62	-14	-96	26	-86	-13	-26	-61	92	-100	-89	-64	34	0
-85	35	41	46	4	-52	98	-17	-53	39	-72	-64	88	64	-62	36
-45	25	-21	-21	-19	91	72	40	-85	38	20	98	100	80	-28	-40
14	24	-55	-75	-15	-81	55	68	34	-12	92	-38	95	-86	3	-30
-73	-63	65	-35	-59	-67	-3	18	88	19	68	-79	40	-57	73	-6
-44	6	79	-79	64	34	-86	87	-83	51	57	-21	-99	17	24	-25
-16	-59	64	69	-99	58	-82	4	22	-70	59	-59	89	53	-20	32
39	6	-27	76	-87	-6	-51	72	-33	-74	64	1	-16	-82	-29	-61
1	90	-76	-94	33	1	-1	67	-20	-23	64	100	82	65	-83	50
80	-79	67	-64	81	-15	1	-87	-35	-1	57	-38	79	44	4	-83
-98	-56	-33	-27	25	14	-85	82	-2	1	92	21	31	85	-69	42
-100	53	-18	-46	-56	-99	-30	-78	46	-26	23	74	-92	47	-43	-63
-45	16	3	21	-58	-72	60	-61	70	-86	-84	-66	10	-49	-36	15
12	68	-81	36	33	31	4	67	58	-66	-27	51	69	-2	-95	25
-88	28	-70	-69	-1	-61	39	5	-71	49	57	25	51	50	-96	39
-50	34	23	-28	7	99	-82	100	-45	35	-3	-61	10	-81	40	46
-52	31	19	40	99	-32	8	-78	-31	69	-95	-72	59	48	-44	37
-17	38	96	-83	4	-14	-29	-52	-81	87	-46	-57	-9	-19	73	58
-37	70	-58	76	15	-25	9	-43	23	85	70	-96	73	83	39	-83
68	32	55	-20	75	32	29	-56	-58	-57	-58	-73	-5	-79	-17	0
17	-77	-41	37	16	95	-57	-19	-77	46	100	-7	-20	76	39	-13
84	50	42	-74	19	72	-40	40	71	59	67	-54	-27	71	18	96
43	-47	91	-67	62	-12	46	-39	93	-92	-29	78	-77	-69	-100	51
78	-37	-96	65	23	-45	23	11	-57	62	-74	-42	9	45	13	79
-79	22	-28	19	-92	45	28	47	63	-21	-66	-69	-47	100	-42	1
12	76	-100	10	75	-71	-53	-55	-20	36	-75	-71	-96	44	92	30
84	51	64	91	-8	16	-31	11	-1	-92	-77	95	-94	-48	-72	51
12	90	-42	74	-48	-86	-91	-34	-51	75	-82	16	68	-20	89	-84
-15	-78	-31	4	61	36	57	-69	62	24	-93	-59	85	26	-92	-62
86	100	-90	-42	-83	23	-45	92	-32	16	31	-35	-80	73	-50	59
100	8	-28	-24	39	40	90	2	74	86	-33	3	-5	36	-73	72
-71	61	81	-26	84	-91	79	-63	-74	-7	27	36	-80	69	26	9
-30	-78	66	-29	-76	2	-22	67	-45	5	99	-31	65	-85	-91	36
13	33	-30	44	-47	-69	-82	-65	97	-48	-20	49	50	94	-35	-35
13	3	69	24	-10	28	16	-42	-29	55	45	-100	21	-16	51	1
-86	-56	56	10	26	-3	-33	-25	89	88	-82	78	75	15	-42	52
37	-83	-25	11	44	-21	-13	-26	-99	56	-20	-10	-96	-42	-13	74
-98	-55	-80	78	4	27	-29	77	84	41	58	36	-87	-45	-48	-83
33	-22	-20	-51	83	50	-83	80	-97	59	-58	0	84	82	69	-44
90	-20	-20	28	-45	1	-23	-81	-96	19	37	98	91	56	-11	-59
-26	-8	-11	-55	-55	-62	91	82	82	48	-38	84	2	16	-32	53
3	-37	-34	-3	-73	24	-75	-94	76	53	-65	-27	-62	100	-92	-56
16	18	-95	-94	52	18	-4	19	-73	-51	-52	36	-62	-99	68	84
40	68	-34	34	47	95	9	-1	46	-82	-45	-14	-86	8	-77	6
-65	91	-11	-78	-87	3	27	74	82	61	-55	-60	-99	36	83	-9
-78	-31	-89	1	-42	97	-85	6	60	78	56	-46	20	-10	24	-55
41	43	-37	-25	-17	-22	89	-42	-66	-93	-17	86	-30	-67	75	-18
23	60	-84	-24	-79	-67	-61	56	-93	-90	81	-31	66	58	7	66
91	-82	41	58	-75	12	-72	-75	-2	-33	10	45	-63	-53	9	22
-37	61	-32	-37	33	88	97	-46	-51	-23	-85	-7	-25	38	-7	-100
-82	-14	-20	-83	32	63	-97	82	-73	73	54	-88	-95	-85	-32	-95
88	6	24	35	-20	-65	-69	-44	20	48	34	9	85	-71	-75	45
-99	45	51	49	-90	-99	66	-55	-54	-23	-56	-92	1	45	-56	-45
72	-17	22	-29	76	73	34	-62	1	-49	-49	-83	20	17	-13	-27
85	-54	-97	-27	30	48	55	-33	82	83	-31	-21	-81	-30	-63	-35
80	-85	8	1	46	-10	-21	62	21	66	-93	23	-18	11	-23	45
86	-46	-56	-29	-82	65	-47	-37	34	-70	-76	-26	37	-42	34	68
-70	17	70	32	-67	-95	28	42	-31	-81	-54	93	-28	-71	-30	-94
-28	-40	95	49	4	41	41	-50	77	-60	-31	29	45	-1	24	-86
12	-81	-31	44	83	-90	-96	99	-21	-73	23	-31	-55	71	-100	95
85	-9	31	-39	11	10	-17	20	-96	22	-53	-21	-4	36	83	-18
96	67	-13	-32	13	76	-80	78	-64	-100	2	24	-13	74	-32	84
55	7	-97	92	-32	76	-22	75	78	-44	-78	-30	55	-5	88	-71
-51	-14	-12	56	26	24	37	-44	-93	82	-69	81	-51	-64	-31	-78
-15	35	-83	-29	-17	24	-14	40	37	60	8	-18	7	69	-11	-85
4	25	78	-57	-71	16	-91	-72	-72	-48	-15	-96	-7	19	9	72
-81	65	-33	68	-62	87	74	-35	-62	-96	-41	-58	71	-19	-42	-96
-67	-76	65	88	17	1	81	-34	23	88	-9	-27	-63	-7	-41	12
91	-44	-34	-47	-21	-31	-9	75	10	69	45	-53	58	-21	99	41
-80	9	33	38	98	-77	-69	63	-41	-72	-93	62	96	17	-24	-65
55	66	84	-39	53	78	57	-88	-64	-21	-62	-55	88	-68	68	65
7	-51	-82	72	-90	25	55	-84	-33	-73	-38	-4	-92	-97	-49	-63
73	-89	28	40	-97	71	23	54	-98	16	-69	40	-12	100	57	21
98	27	90	14	29	22	-11	29	70	71	-85	-24	-29	73	95	-44
-2	40	-96	60	-76	38	49	50	98	-7	-94	15	-15	-85	-20	-7
-1	-17	-71	-21	-39	-81	52	72	-18	-63	43	83	69	-94	98	-86
-14	-91	-89	16	-80	13	16	-22	3	-16	-53	16	-79	-49	98	43
69	3	70	11	45	-51	14	-98	-69	49	-47	38	49	79	94	-8
73	-39	-70	-51	37	-94	-55	20	-7	32	-62	49	24	54	99	-78
-10	9	-76	54	8	36	16	-70	65	-72	-86	-15	79	89	22	66
98	-29	-99	-35	21	39	71	-86	97	-85	86	-48	-40	58	81	17
-36	-90	3	76	84	33	90	-23	-19	77	62	-39	65	-9	-88	-13
79	-65	48	-11	-88	-16	46	-98	-38	-63	66	-42	-7	90	-76	24
-5	-4	33	-18	17	87	71	-44	-45	62	86	2	85	56	58	43
-53	54	90	-32	-34	100	-18	-73	68	-4	5	6	11	5	93	-84
84	99	29	-30	-8	-20	-81	84	-95	-22	14	43	49	63	-9	98
68	10	22	-23	-84	27	66	-48	-70	17	66	-19	23	99	-52	-53
-81	-59	-2	-90	67	26	-66	-10	-23	59	-60	72	-72	99	89	-15
100	60	-48	45	56	-22	-92	-46	-1	60	74	-91	-33	-18	94	-61
96	-58	-48	43	89	-100	-72	12	32	2	12	-59	49	42	-65	88
3	-69	70	1	84	39	32	32	-83	3	-63	-11	89	89	7	92
-44	-2	-80	-25	-84	59	8	-28	-51	-89	-53	48	-62	70	-71	7
-24	-25	83	-37	6	91	-13	7	-85	-79	-48	93	78	-74	-55	86
36	-27	84	75	-93	75	11	-3	12	-52	72	-46	-10	37	33	86
36	-29	12	90	32	37	-20	-82	-20	-12	2	-33	22	-84	-28	-82
29	-100	38	67	-82	20	4	80	-81	-87	70	9	-68	-5	78	15
-25	45	-79	-74	73	-66	-58	3	-39	-20	0	13	10	2	-93	-26
-5	-17	92	40	-67	-47	-29	-53	-38	30	-29	-94	63	-99	-3	-43
-64	21	24	-67	-75	-86	-12	-29	-25	74	77	18	96	71	-60	-26
-16	83	-77	-32	-83	-88	-27	49	-17	22	-15	72	-22	-7	-41	-3
14	35	96	68	-31	-84	-78	70	67	55	-37	-92	84	98	74	-82
95	-67	-60	-93	64	83	-71	-51	-3	79	19	39	-96	40	-38	7
14	-28	8	75	30	-78	-22	-84	33	37	24	31	-62	-57	-7	30
-52	10	23	-15	-2	-6	30	19	99	64	31	-41	78	83	-12	-10
47	80	18	-43	97	2	80	40	15	-77	30	-83	77	-58	98	61
42	-91	-58	31	21	-72	-29	-5	-45	-19	33	-34	-46	96	49	97
-28	-9	42	58	-54	-33	-85	53	-97	-94	-80	95	-85	66	32	21
33	72	45	63	97	-13	99	43	49	38	-31	72	-22	16	65	-94
-45	54	-12	21	43	-69	9	-24	39	-13	81	-13	-25	-17	-28	-29
76	97	-87	-66	83	7	-25	-67	67	-3	20	27	66	-88	-44	-73
-66	56	-72	17	32	94	28	-46	46	-19	-26	-21	-11	-93	-84	-17
-66	41	30	20	-23	-16	69	-63	-77	37	58	79	-7	-39	80	-72
54	-88	4	15	71	56	-72	-86	-2	-16	-77	-16	87	92	-51	-26
-42	58	-88	-66	15	-97	-98	4	30	18	57	-69	-11	-79	30	-90
-76	-4	93	29	24	54	44	58	-29	-12	54	27	-38	2	-13	38
83	-61	-59	69	-90	16	-63	-45	-5	88	-94	-21	-11	-81	-94	-17
96	84	-78	94	35	-31	-89	-64	77	-19	-86	-26	93	-45	-15	8
86	5	-21	-30	47	46	80	-96	-88	-16	36	66	-50	80	51	23
17	-67	-3	35	30	-8	-4	-63	-55	-37	-53	70	-5	-2	20	-14
42	19	13	-89	97	-11	58	-82	29	-53	94	-99	-57	-94	18	76
-94	1	67	-89	11	71	-90	-49	29	-3	-37	-68	32	46	85	-78
55	44	37	55	10	-80	46	-12	-13	93	-89	49	44	84	-17	73
14	8	58	37	30	90	-44	76	100	17	-43	44	-21	-67	72	56
-57	-24	-3	-99	3	89	-61	-56	43	50	-15	-93	-18	-25	28	71
91	28	91	-50	-79	-63	-16	9	59	97	37	90	53	88	-53	98
60	21	10	46	0	5	42	-83	-42	61	-95	-32	60	94	78	-48
-55	-89	-43	30	65	-95	82	71	-34	-84	4	4	-35	39	-66	81
97	-2	100	21	67	-68	52	47	-84	-69	-34	-59	-36	-56	31	-23
-70	84	82	35	88	-77	7	-72	-22	52	30	-23	-27	-20	79	73
-24	-71	-32	-49	-6	57	-7	18	-69	11	-99	-15	-85	84	65	28
-99	4	62	-57	96	31	17	-16	40	-44	89	-41	51	44	-73	27
-89	-16	29	89	26	0	95	49	36	30	-48	18	57	77	57	-10
88	-58	-72	-87	-43	80	48	-83	-75	-2	47	92	68	-97	12	-38
-52	58	62	29	-22	99	12	33	55	-59	-46	59	-53	36	-2	76
-43	-97	64	84	74	10	-26	-90	-9	-7	-8	-83	59	21	30	75
45	4	57	-5	40	22	48	-82	-88	31	-7	15	-91	63	51	-35
99	15	-10	-86	-97	73	77	-25	-4	-34	24	69	3	-33	24	26
-90	-9	26	-12	-76	-92	-56	-63	98	16	84	-48	-79	50	20	-9
-11	38	61	82	97	65	-92	73	23	-19	-11	-6	26	99	15	7
13	78	93	95	-86	91	-57	-33	-77	-7	-68	25	-45	48	-81	99
-65	-91	-63	-56	-53	-14	-75	-27	10	-88	-8	-42	-84	-33	-12	-40
-96	41	-25	30	85	48	59	91	-72	53	-19	29	69	-42	31	1
9	-36	-31	41	-47	-95	-60	87	15	-32	18	-82	22	75	6	-82
-99	42	13	-22	18	-64	-32	58	-14	50	-46	-5	-32	-89	88	28
9	-88	47	-84	-76	65	-21	47	40	44	-5	57	-65	-15	-48	31
-7	-14	-1	11	-50	49	63	-66	40	16	80	78	-4	-80	87	-1
46	-61	39	11	-58	-78	-100	95	-57	96	-48	-63	28	82	-71	12
-75	65	-39	25	-12	4	39	36	-46	42	4	57	29	-50	-89	-30
30	-88	-53	33	75	-36	-30	2	5	-25	14	-14	-29	4	18	65
95	-48	-38	-37	-95	-80	55	-26	-96	86	-71	-61	46	95	-99	54
57	-37	-67	-96	-97	60	-83	-77	-39	61	-95	-33	0	-45	7	19
-11	-31	-17	-95	6	21	-20	-38	-36	65	-56	-8	70	-62	94	-84
61	-52	-36	-16	58	-56	-3	23	-77	48	-79	-85	-26	-59	27	-23
80	-23	95	34	76	92	-59	72	-14	-70	91	-50	-18	-10	-19	-38
-30	-51	18	35	67	72	98	-62	20	-34	-6	-24	-91	-63	73	41
80	-95	46	2	-30	-23	-46	-75	11	35	18	-72	12	46	92	-2
-13	-56	3	-98	-33	-42	-91	72	-13	7	-58	70	-37	-2	52	-48
-94	62	-6	18	94	49	90	76	-76	-55	59	-11	37	-14	48	83
31	-82	-77	34	41	17	-3	-63	-30	-2	97	82	66	-3	55	-12
-10	-61	26	-7	41	-42	-24	-83	-81	22	-73	-23	92	-17	39	21
84	32	38	-48	29	-50	-73	43	-60	-92	-71	3	12	87	-66	-24
23	-74	-2	-59	56	96	-97	78	-83	91	-77	-46	10	26	95	96
-61	-96	26	-48	-87	80	58	71	50	-67	95	-35	-52	76	-86	-74
78	2	-17	-20	-24	-32	99	-95	-26	-27	-26	73	12	-68	-84	-63
42	-63	-59	-24	36	13	86	-40	88	52	-76	91	17	-48	-55	-85
89	-20	9	1	-28	72	-40	-92	-6	83	-46	10	18	32	8	-65
-100	68	-14	-96	-64	12	76	-9	41	29	55	1	-16	-67	-42	5
42	51	-39	-87	100	-97	54	-32	-86	-51	22	-56	0	-67	51	81
-90	-84	45	68	-7	48	20	-90	-96	-47	66	-42	89	99	-19	-8
26	21	-40	-91	57	86	-54	42	-12	12	96	55	21	-92	43	77
-71	-78	88	35	0	8	68	74	17	43	43	-41	-55	-77	-43	84
-33	-15	44	-84	-37	-17	-8	45	31	-5	-21	45	53	49	87	45
57	65	-10	43	-5	-69	17	-54	84	-74	-21	76	-80	44	23	-56
59	-14	-97	-98	-74	-29	-66	54	-7	-20	85	30	30	44	92	-33
-38	-88	-79	62	43	92	-87	0	53	-25	4	-37	-16	28	45	83
-67	52	-6	-11	59	35	-67	94	-44	94	79	-47	-35	-44	-56	79
75	-46	-40	62	-9	-42	-13	-51	-74	-19	-15	-98	26	-97	-78	-25
34	-20	-51	-97	13	-96	-38	100	-31	53	18	-69	19	-84	15	72
31	10	53	60	79	89	23	-5	-23	2	93	21	-25	68	-21	26
39	-73	73	29	33	25	-46	83	-31	-93	-92	-77	-51	67	6	89
69	94	65	81	34	-73	-96	23	-20	-65	-69	-34	100	-100	41	18
85	-45	85	-60	51	-6	4	-39	53	33	8	26	-78	-72	58	66
66	-86	2	-93	-79	48	-24	43	-1	0	-58	34	24	-93	-63	-95
13	-71	-81	2	12	38	49	-30	-81	-72	43	35	36	-1	10	10
-64	80	86	67	-6	-71	-20	-46	16	-9	-13	-46	34	-95	-84	100
-92	-100	-53	-75	88	17	41	-2	43	-42	-78	88	34	43	83	12
-35	28	-45	82	-35	-49	39	-45	30	-95	100	19	-90	78	-17	28
-44	42	15	-53	1	84	47	-40	-20	77	33	85	-32	14	53	-53
-69	-91	46	12	52	37	26	-91	-81	9	-7	19	15	49	70	-19
-70	15	69	-20	-82	47	-62	24	95	-30	12	87	4	42	26	-15
-25	12	59	-35	-93	-64	-20	-42	-12	-31	19	61	21	44	-95	0
96	-1	-64	90	55	-78	7	8	-37	7	22	80	-57	75	36	63
56	81	19	-57	-74	-79	31	-48	-80	-64	89	10	-92	90	-74	87
-44	-85	88	-43	-22	3	59	83	-82	-60	-63	92	-20	-57	4	-72
-61	51	-16	-84	62	54	-93	53	25	0	44	-25	-94	71	-1	28
-26	-89	62	22	47	-46	-39	6	30	39	-68	8	38	-26	17	38
-65	60	60	0	58	35	81	-43	49	-18	-61	35	-87	-34	-2	15
-63	50	-90	-76	-13	-65	73	9	35	-28	-63	55	30	83	-69	-76
-52	-77	-98	16	-27	-98	54	-99	-15	-12	1	28	97	17	3	-31
100	69	-17	-74	-33	-77	-93	-38	57	-7	-5	19	53	71	-58	86
86	-39	52	-97	59	-35	71	-1	-28	-5	-24	-48	89	-89	-40	85
-72	56	85	24	48	-56	30	84	-3	74	99	-42	34	-36	-25	99
31	-68	-32	85	-49	-85	76	-32	97	-93	-19	100	-64	53	50	45
-50	61	24	-29	35	50	-59	-8	-43	-30	58	-11	58	92	36	-53
21	27	3	94	-38	0	-42	65	-38	54	56	-95	-89	-54	83	-50
68	47	-3	51	-31	73	96	-87	22	38	-55	-81	42	-76	-71	38
-56	-71	86	53	94	30	91	-97	71	84	31	-51	5	-84	-30	-17
-71	-18	-14	89	14	-31	19	35	-50	65	87	-98	-18	2	83	-6
12	-67	-50	56	-19	43	66	-20	-46	8	89	50	-70	-47	94	35
19	-1	-68	-33	-34	-26	-88	-51	5	-54	25	-63	46	-100	58	-72
-77	15	-4	-5	44	47	39	-97	-23	7	35	-36	-52	-22	-61	-49
9	-29	56	-10	75	17	-54	-96	99	10	22	18	-92	50	44	-65
-40	-2	47	-93	31	-21	21	-70	5	-19	7	-74	66	-3	68	56
-73	87	-69	63	-94	52	-33	37	76	20	-55	-34	-49	-89	45	-59
42	-54	-65	16	84	22	-52	18	67	9	-96	57	2	89	22	-58
60	80	-37	84	-50	93	-61	73	60	-90	41	-56	49	-93	94	58
29	25	86	-26	43	-78	-7	88	-89	-13	99	82	2	-53	34	82
-90	-72	-62	78	-89	19	-32	88	-83	45	20	97	39	85	56	-97
74	78	96	-29	3	7	-97	-11	65	88	63	-24	-76	47	-81	90
-39	-44	-92	91	8	15	88	15	-92	84	-33	5	-50	24	15	21
-92	-57	-100	55	-4	91	-28	-77	-41	22	-63	39	9	-97	88	46
38	8	-79	-35	29	65	44	60	-75	-37	-32	-24	84	-21	40	-21
-54	-81	-34	62	-16	39	-19	39	-59	-14	42	87	29	27	64	13
53	82	-55	-24	-80	-39	47	24	-93	62	52	27	28	94	36	2
-51	91	-66	-26	-81	14	-20	-67	46	-56	-40	-22	29	10	-6	-22
88	-3	-4	-35	-52	99	87	-33	-98	-34	0	97	71	63	82	93
-12	-47	77	53	91	83	-50	51	25	48	28	33	11	98	46	87
54	-56	61	-27	95	-65	52	-100	61	68	-33	-74	-83	46	-100	41
-61	72	60	-60	-26	54	-8	91	60	-52	18	-55	-59	4	-66	-22
-49	78	20	-46	-70	43	-25	70	75	-75	95	-45	-2	-51	21	-72
-82	-99	84	-60	16	-67	-37	43	-38	-78	63	54	-65	94	-9	-80
64	-37	25	-11	35	96	-43	-100	-18	-13	23	10	6	-38	47	79
-38	-12	-62	-57	43	-73	2	-79	12	-48	-24	-24	19	-86	32	23
-78	73	-71	-58	-96	61	37	-19	72	-34	61	-84	-19	2	9	-54
-70	54	-93	27	23	94	83	97	59	35	-81	44	2	-59	-27	-97
-9	-24	73	5	30	98	13	11	80	-17	-68	100	17	14	-64	-17
0	72	9	18	10	94	-59	-53	80	-41	79	36	50	34	-65	74
43	9	57	29	-56	-67	71	-67	99	59	-50	87	-93	-100	95	24
-73	12	19	-78	-58	64	54	9	-90	-59	83	75	44	55	69	-98
3	78	-7	88	-42	-51	74	-91	-53	54	31	-25	-44	31	50	14
48	98	14	86	-29	14	10	3	69	-33	-98	-45	59	25	10	-25
49	-83	-11	-19	-44	16	38	37	-78	94	51	100	11	68	56	-36
-43	-35	-85	-95	61	-40	5	-92	-71	-75	8	-53	-8	55	-5	18
-1	-91	73	44	-11	31	31	81	-59	92	15	1	2	-71	22	-79
-86	-5	-47	-99	65	63	-5	54	23	-88	30	-71	36	-43	37	-6
-26	21	-89	100	-100	6	-52	43	35	-61	57	53	87	-76	-12	-57
